time,open,high,low,close
1652266800,4015.23,4047.48,4014.48,4045.23
1652270400,4045.73,4049.98,4042.98,4045.98
1652274000,4045.73,4049.98,4037.61,4046.48
1652277600,4045.98,4056.48,4045.23,4049.73
1652281200,4049.98,4050.98,3953.98,3961.48
1652284800,3960.98,4041.98,3958.73,4032.73
1652288400,4033.23,4050.23,4006.73,4025.23
1652292000,4025.48,4048.23,4006.23,4023.98
1652295600,4023.73,4026.98,3978.73,3980.23
1652299200,3979.73,3980.86,3942.73,3945.48
1652302800,3945.23,3991.48,3944.73,3963.48
1652306400,3962.98,3967.48,3929.98,3938.23
1652310000,3937.73,3952.98,3934.23,3950.98
1652317200,3944.33,3945.08,3932.71,3944.83
1652320800,3945.33,3950.83,3939.46,3947.33
1652324400,3947.08,3955.83,3925.08,3953.08
1652328000,3952.33,3958.58,3943.33,3952.80
1652331600,3952.60,3956.71,3942.33,3948.83
1652335200,3949.08,3950.83,3942.83,3946.33
1652338800,3946.46,3947.71,3933.83,3935.08
1652342400,3935.33,3940.08,3916.58,3917.33
1652346000,3917.21,3931.58,3915.21,3919.21
1652349600,3918.96,3941.08,3905.83,3931.08
1652353200,3931.71,3933.21,3902.08,3909.08
1652356800,3909.33,3913.33,3896.46,3906.08
1652360400,3906.21,3920.08,3903.46,3917.21
1652364000,3918.08,3929.58,3889.58,3893.96
1652367600,3893.33,3913.33,3891.83,3904.33
1652371200,3904.58,3920.58,3877.83,3894.58
1652374800,3894.33,3950.33,3881.83,3948.33
1652378400,3949.08,3966.08,3895.08,3895.08
1652382000,3894.83,3932.08,3889.83,3913.08
1652385600,3912.83,3918.83,3872.33,3879.08
1652389200,3878.58,3887.56,3859.83,3865.33
1652392800,3865.83,3934.58,3862.08,3932.58
1652396400,3933.83,3934.58,3916.08,3916.33
1652403600,3921.93,3929.18,3920.18,3926.93
1652407200,3927.18,3948.18,3926.56,3946.43
1652410800,3946.06,3956.18,3942.18,3954.56
1652414400,3954.43,3963.68,3952.43,3959.18
1652418000,3959.43,3962.43,3957.56,3959.43
1652421600,3959.18,3977.43,3958.68,3971.18
1652425200,3970.93,3972.43,3964.18,3970.68
1652428800,3970.93,3975.18,3966.93,3970.81
1652432400,3970.18,3972.18,3958.43,3966.06
1652436000,3966.18,3979.56,3955.18,3970.18
1652439600,3969.93,3979.18,3968.31,3973.43
1652443200,3973.68,3980.93,3966.43,3968.68
1652446800,3968.93,3977.68,3965.56,3976.43
1652450400,3975.81,3991.43,3972.18,3989.68
1652454000,3989.93,3991.68,3983.43,3985.43
1652457600,3985.68,3998.43,3964.18,3994.31
1652461200,3996.68,4023.18,3992.68,4017.18
1652464800,4017.43,4026.18,4010.93,4024.18
1652468400,4023.93,4040.18,4015.43,4026.18
1652472000,4025.93,4030.18,3999.68,4001.68
1652475600,4001.43,4014.18,3980.18,4013.93
1652479200,4014.18,4033.68,4006.93,4024.93
1652482800,4024.43,4025.18,4014.93,4020.68
1652662800,4037.43,4044.06,4035.06,4038.93
1652666400,4039.18,4045.93,4033.43,4039.93
1652670000,4039.68,4040.43,4029.18,4034.68
1652673600,4034.93,4038.93,4013.93,4015.68
1652677200,4015.43,4015.68,3991.18,4000.68
1652680800,4000.93,4002.81,3986.18,3996.18
1652684400,3996.43,4006.43,3994.93,4003.93
1652688000,4004.06,4008.31,4000.93,4004.68
1652691600,4004.93,4005.93,3991.43,3997.43
1652695200,3997.93,4008.68,3986.68,4001.81
1652698800,4001.93,4019.68,4001.56,4019.68
1652702400,4019.56,4020.68,4004.68,4006.18
1652706000,4006.06,4013.68,4006.06,4009.93
1652709600,4010.43,4015.68,4007.93,4013.43
1652713200,4013.68,4030.68,4009.43,4015.93
1652716800,4016.18,4020.68,3983.93,3995.43
1652720400,3994.43,4025.68,3984.68,3993.43
1652724000,3992.93,4025.18,3987.93,4022.68
1652727600,4023.18,4028.68,4002.43,4006.18
1652731200,4005.93,4036.18,4001.68,4028.43
1652734800,4028.93,4047.93,4023.18,4038.43
1652738400,4038.68,4041.68,4001.43,4010.93
1652742000,4010.68,4011.68,4003.93,4004.43
1652749200,4007.98,4011.23,4005.73,4009.73
1652752800,4010.23,4012.73,4006.48,4012.48
1652756400,4012.73,4022.73,4007.73,4016.73
1652760000,4016.48,4028.48,4014.48,4027.23
1652763600,4027.48,4027.61,4016.23,4017.98
1652767200,4018.23,4022.98,4016.98,4020.98
1652770800,4021.23,4025.73,4020.73,4024.23
1652774400,4024.11,4030.61,4022.73,4029.23
1652778000,4029.11,4032.73,4026.48,4032.73
1652781600,4032.98,4045.98,4027.98,4042.48
1652785200,4042.23,4074.48,4042.23,4066.61
1652788800,4066.73,4082.23,4065.48,4080.73
1652792400,4080.23,4087.48,4074.48,4074.73
1652796000,4074.23,4079.73,4067.86,4068.23
1652799600,4068.48,4072.48,4059.48,4070.48
1652803200,4070.73,4076.23,4051.98,4059.98
1652806800,4060.48,4069.48,4033.98,4045.98
1652810400,4046.23,4068.23,4044.48,4062.61
1652814000,4062.73,4077.23,4054.23,4070.48
1652817600,4070.73,4079.48,4062.73,4071.23
1652821200,4071.48,4085.48,4043.23,4078.73
1652824800,4079.23,4091.73,4075.73,4090.73
1652828400,4090.48,4095.48,4086.48,4094.73
1652835600,4096.08,4098.08,4093.08,4093.33
1652839200,4093.58,4094.08,4087.83,4088.58
1652842800,4088.83,4092.08,4085.83,4087.08
1652846400,4086.83,4088.33,4076.83,4081.33
1652850000,4081.58,4086.33,4079.08,4083.33
1652853600,4083.08,4084.83,4070.08,4075.83
1652857200,4075.96,4080.33,4073.83,4075.33
1652860800,4075.08,4084.83,4075.08,4084.08
1652864400,4084.58,4086.08,4075.83,4076.83
1652868000,4077.33,4077.83,4067.83,4072.33
1652871600,4072.58,4076.71,4068.08,4073.33
1652875200,4073.58,4081.58,4071.21,4081.58
1652878800,4081.83,4084.08,4068.33,4069.83
1652882400,4070.08,4071.58,4053.58,4054.58
1652886000,4054.71,4064.08,4041.33,4041.83
1652889600,4041.58,4045.83,4015.58,4018.08
1652893200,4017.83,4027.58,4006.08,4013.83
1652896800,4014.08,4014.08,3969.08,3971.08
1652900400,3970.58,3977.83,3958.58,3976.58
1652904000,3976.71,3976.83,3930.83,3936.33
1652907600,3936.08,3945.08,3921.33,3923.33
1652911200,3923.08,3933.33,3912.33,3927.83
1652914800,3928.33,3930.58,3908.83,3916.58
1652922000,3917.43,3922.68,3915.18,3920.18
1652925600,3920.31,3921.18,3900.93,3901.18
1652929200,3900.93,3913.68,3897.18,3907.93
1652932800,3908.43,3912.43,3899.43,3906.93
1652936400,3906.81,3924.18,3906.18,3923.68
1652940000,3923.43,3935.93,3922.93,3932.81
1652943600,3932.93,3935.43,3928.81,3931.93
1652947200,3932.18,3934.93,3916.68,3920.43
1652950800,3919.68,3926.18,3916.18,3918.43
1652954400,3918.68,3919.43,3876.18,3894.18
1652958000,3894.43,3895.68,3869.43,3869.68
1652961600,3869.43,3874.68,3859.06,3863.43
1652965200,3863.68,3886.68,3861.43,3886.18
1652968800,3885.31,3901.18,3875.68,3895.93
1652972400,3896.06,3897.06,3875.18,3882.68
1652976000,3882.43,3923.18,3876.68,3891.93
1652979600,3891.18,3924.68,3884.18,3897.68
1652983200,3897.93,3938.98,3888.43,3924.61
1652986800,3924.98,3935.73,3893.98,3905.23
1652990400,3904.98,3927.73,3888.98,3923.23
1652994000,3922.98,3936.98,3905.73,3933.73
1652997600,3934.23,3946.73,3896.23,3900.23
1653001200,3899.98,3903.98,3892.98,3903.36
1653008400,3906.23,3910.48,3903.98,3905.73
1653012000,3905.98,3913.48,3902.48,3911.23
1653015600,3911.73,3923.73,3911.23,3917.48
1653019200,3917.23,3932.98,3916.23,3928.98
1653022800,3928.86,3930.73,3919.23,3929.98
1653026400,3929.73,3930.48,3922.98,3925.48
1653030000,3924.73,3934.98,3924.36,3933.98
1653033600,3933.73,3936.73,3927.98,3932.73
1653037200,3932.48,3936.11,3918.73,3923.48
1653040800,3922.73,3943.98,3920.23,3939.61
1653044400,3939.73,3949.73,3932.48,3944.48
1653048000,3944.23,3952.48,3940.48,3942.73
