time,open,high,low,close
1635375600,1798.18,1798.32,1796.36,1796.45
1635382800,1796.81,1798.05,1796.46,1796.68
1635386400,1796.76,1797.12,1796.02,1796.62
1635390000,1796.57,1797.15,1794.30,1794.74
1635393600,1794.69,1798.51,1794.13,1797.59
1635397200,1797.54,1803.22,1796.87,1799.61
1635400800,1799.61,1800.17,1798.37,1798.79
1635404400,1798.82,1801.19,1798.52,1800.92
1635408000,1800.93,1802.17,1799.79,1802.13
1635411600,1802.15,1804.14,1800.60,1802.29
1635415200,1802.44,1803.47,1801.07,1802.01
1635418800,1802.01,1803.16,1800.57,1800.82
1635422400,1800.81,1801.21,1795.76,1797.77
1635426000,1797.69,1800.21,1796.10,1799.58
1635429600,1799.61,1803.55,1798.51,1801.94
1635433200,1801.90,1806.75,1797.21,1799.08
1635436800,1799.12,1810.42,1797.20,1803.11
1635440400,1803.06,1805.55,1792.33,1798.76
1635444000,1798.67,1804.40,1797.65,1801.06
1635447600,1801.06,1803.38,1800.58,1800.87
1635451200,1800.89,1801.77,1799.17,1801.33
1635454800,1801.34,1802.23,1800.19,1800.80
1635458400,1800.75,1801.49,1797.95,1798.26
1635462000,1798.31,1799.17,1797.67,1798.90
1635469200,1799.49,1801.17,1799.36,1799.69
1635472800,1799.66,1800.76,1798.68,1799.61
1635476400,1799.64,1799.99,1797.58,1798.03
1635480000,1798.03,1799.69,1796.76,1796.81
1635483600,1796.81,1797.71,1795.50,1796.14
1635487200,1796.13,1797.51,1795.13,1797.03
1635490800,1797.01,1797.01,1793.63,1794.37
1635494400,1794.35,1797.50,1793.28,1796.51
1635498000,1796.51,1797.43,1793.10,1793.32
1635501600,1793.32,1798.17,1793.01,1795.57
1635505200,1795.57,1796.37,1790.90,1792.76
1635508800,1792.68,1799.14,1791.92,1798.23
1635512400,1798.23,1798.47,1794.89,1795.63
1635516000,1795.59,1796.26,1792.71,1793.09
1635519600,1792.99,1793.51,1775.97,1780.39
1635523200,1780.29,1783.28,1772.06,1774.10
1635526800,1774.08,1782.11,1771.96,1776.98
1635530400,1777.04,1779.11,1775.11,1778.12
1635534000,1778.12,1779.67,1777.32,1778.08
1635537600,1778.09,1783.46,1778.01,1781.60
1635541200,1781.70,1783.69,1781.28,1781.82
1635544800,1781.93,1783.64,1781.50,1782.71
1635548400,1782.85,1783.47,1782.35,1782.60
1635728400,1783.36,1783.36,1780.33,1780.70
1635732000,1780.80,1781.31,1779.14,1780.12
1635735600,1780.11,1782.76,1780.09,1781.61
1635739200,1781.65,1784.82,1780.26,1784.54
1635742800,1784.54,1787.35,1784.53,1785.83
1635746400,1785.84,1786.43,1783.93,1784.40
1635750000,1784.40,1784.61,1783.60,1783.75
1635753600,1783.76,1786.79,1783.50,1786.72
1635757200,1786.76,1787.77,1782.41,1782.46
1635760800,1782.46,1785.69,1781.26,1781.84
1635764400,1781.66,1784.43,1780.99,1784.23
1635768000,1784.21,1786.85,1783.58,1785.94
1635771600,1785.94,1788.18,1785.62,1786.53
1635775200,1786.53,1787.53,1782.59,1786.59
1635778800,1786.59,1790.78,1785.86,1789.28
1635782400,1789.28,1792.26,1785.68,1792.22
1635786000,1792.26,1795.81,1790.02,1793.97
1635789600,1794.05,1794.25,1790.31,1793.03
1635793200,1793.04,1793.05,1789.83,1792.02
1635796800,1792.02,1795.01,1791.97,1793.61
1635800400,1793.61,1794.83,1792.61,1792.73
1635804000,1792.80,1792.89,1791.10,1792.69
1635807600,1792.65,1793.66,1792.37,1793.27
1635814800,1792.82,1793.19,1791.62,1791.84
1635818400,1791.85,1792.76,1791.39,1792.09
1635822000,1792.09,1792.64,1790.73,1791.38
1635825600,1791.38,1791.38,1789.48,1790.19
1635829200,1790.19,1792.05,1789.25,1790.74
1635832800,1790.73,1791.73,1790.05,1791.21
1635836400,1791.21,1794.43,1791.02,1794.05
1635840000,1794.05,1794.92,1793.13,1793.75
1635843600,1793.73,1795.85,1792.52,1793.82
1635847200,1793.79,1796.42,1793.65,1794.20
1635850800,1794.17,1794.85,1790.84,1794.78
1635854400,1794.80,1795.58,1793.21,1795.10
1635858000,1795.09,1795.57,1791.39,1792.48
1635861600,1792.47,1793.00,1788.28,1790.07
1635865200,1790.09,1794.52,1788.24,1791.17
1635868800,1791.13,1793.50,1789.02,1790.71
1635872400,1790.86,1792.07,1786.45,1790.76
1635876000,1790.88,1793.23,1787.80,1788.86
1635879600,1788.83,1789.77,1787.31,1788.40
1635883200,1788.40,1789.44,1786.76,1787.44
1635886800,1787.44,1787.55,1786.38,1787.14
1635890400,1787.05,1788.35,1786.47,1788.35
1635894000,1788.36,1788.38,1787.48,1787.55
1635901200,1787.73,1788.24,1786.93,1787.06
1635904800,1787.08,1787.67,1786.73,1787.23
1635908400,1787.19,1787.67,1782.55,1786.99
1635912000,1786.81,1786.81,1783.23,1783.32
1635915600,1783.23,1783.27,1780.23,1780.75
1635919200,1780.66,1783.85,1779.28,1783.24
1635922800,1783.23,1783.35,1780.72,1781.04
1635926400,1781.04,1782.83,1780.04,1782.15
1635930000,1782.17,1782.33,1778.24,1780.21
1635933600,1780.21,1782.48,1779.52,1781.69
1635937200,1781.69,1783.90,1781.02,1781.72
1635940800,1781.73,1783.16,1781.06,1782.55
1635944400,1782.59,1783.18,1780.53,1783.11
1635948000,1783.10,1785.55,1782.63,1784.70
1635951600,1784.60,1785.67,1774.44,1775.81
1635955200,1775.80,1777.29,1765.66,1767.06
1635958800,1764.72,1766.51,1758.82,1763.25
1635962400,1763.31,1764.89,1760.70,1763.58
1635966000,1763.58,1763.99,1762.01,1762.08
1635969600,1762.09,1765.98,1761.74,1764.87
1635973200,1764.87,1774.64,1761.28,1772.50
1635976800,1772.52,1775.07,1768.54,1773.51
1635980400,1773.51,1774.15,1771.64,1772.08
1635987600,1771.48,1775.49,1771.33,1773.81
1635991200,1773.79,1777.35,1773.62,1777.23
1635994800,1777.40,1778.20,1775.21,1775.78
1635998400,1775.78,1776.18,1773.45,1775.52
1636002000,1775.51,1778.27,1775.51,1776.29
1636005600,1776.27,1777.46,1774.98,1775.12
1636009200,1775.10,1775.75,1774.63,1774.68
1636012800,1774.75,1775.99,1774.15,1774.77
1636016400,1774.76,1774.76,1770.81,1772.75
1636020000,1772.77,1776.00,1772.73,1774.77
1636023600,1774.79,1777.55,1772.28,1776.45
1636027200,1776.46,1777.73,1775.23,1777.33
1636030800,1777.33,1779.78,1775.81,1778.78
1636034400,1778.76,1782.14,1778.21,1780.84
1636038000,1781.17,1792.96,1779.13,1792.64
1636041600,1792.65,1795.86,1790.84,1795.76
1636045200,1795.77,1798.91,1795.08,1796.91
1636048800,1796.82,1797.15,1791.31,1792.29
1636052400,1792.30,1793.83,1790.88,1792.40
1636056000,1792.41,1794.13,1791.09,1793.45
1636059600,1793.49,1793.93,1791.33,1792.46
1636063200,1792.47,1793.76,1791.93,1793.73
1636066800,1793.66,1793.66,1791.19,1791.95
1636074000,1791.20,1791.46,1790.46,1791.46
1636077600,1791.42,1792.19,1790.83,1791.38
1636081200,1791.38,1793.43,1790.11,1791.36
1636084800,1791.36,1795.61,1791.36,1795.58
1636088400,1795.59,1796.13,1792.25,1793.98
1636092000,1793.96,1794.41,1792.51,1792.87
1636095600,1792.91,1795.64,1792.64,1795.63
1636099200,1795.66,1796.94,1794.12,1795.90
1636102800,1795.90,1797.03,1794.90,1796.69
1636106400,1796.70,1798.40,1796.03,1796.61
1636110000,1796.69,1800.13,1794.91,1796.35
1636113600,1796.39,1797.26,1794.04,1795.27
1636117200,1795.26,1795.66,1793.09,1794.23
1636120800,1794.20,1795.15,1791.77,1793.92
1636124400,1794.00,1794.87,1785.03,1790.99
1636128000,1790.99,1803.71,1790.65,1799.32
1636131600,1799.32,1803.42,1795.78,1802.00
1636135200,1801.99,1811.81,1801.25,1809.95
1636138800,1809.94,1815.49,1807.82,1814.07
1636142400,1814.00,1815.27,1812.69,1813.74
1636146000,1813.72,1816.39,1812.41,1815.72
1636149600,1815.76,1818.08,1815.24,1816.89
1636153200,1816.83,1818.27,1816.16,1818.18
1636333200,1815.65,1818.11,1815.54,1815.87
1636336800,1815.87,1816.12,1812.92,1813.59
1636340400,1813.59,1821.06,1813.53,1816.65
1636344000,1816.66,1820.34,1816.66,1819.54
1636347600,1819.54,1820.04,1817.66,1819.10
1636351200,1819.14,1820.66,1818.65,1820.00
1636354800,1819.97,1821.27,1818.79,1821.06
1636358400,1821.04,1821.45,1815.86,1816.71
1636362000,1816.73,1817.60,1814.66,1816.35
1636365600,1816.35,1818.18,1812.40,1813.26
1636369200,1813.26,1816.48,1812.80,1816.00
1636372800,1815.99,1818.36,1815.82,1817.25
1636376400,1817.26,1818.13,1814.99,1816.91
1636380000,1816.87,1818.49,1815.79,1817.79
1636383600,1817.82,1824.26,1816.13,1821.74
1636387200,1821.81,1826.10,1819.13,1822.50
1636390800,1822.58,1823.47,1820.58,1821.54
1636394400,1821.54,1824.34,1819.45,1824.02
1636398000,1824.00,1824.30,1822.84,1823.46
1636401600,1823.46,1826.48,1822.89,1825.68
1636405200,1825.69,1826.17,1825.38,1825.72
1636408800,1825.88,1826.26,1823.67,1823.95
1636412400,1823.86,1825.02,1823.77,1824.60
1636419600,1824.29,1825.27,1824.02,1824.61
1636423200,1824.62,1824.91,1823.42,1823.98
1636426800,1824.01,1827.17,1823.44,1824.86
1636430400,1824.88,1826.60,1821.89,1823.02
1636434000,1823.02,1824.13,1821.89,1823.03
1636437600,1823.02,1823.79,1822.42,1823.59
1636441200,1823.52,1825.98,1823.15,1824.70
1636444800,1824.69,1827.17,1823.01,1824.00
1636448400,1824.02,1825.39,1819.16,1820.13
